PID values => kp: 0.15 ki: 0.01 kd: 0.085
Print out format:
yc, zc, alt, CH1, CH3, is_manual?, roll, yaw, area, system time, x
189.081,191.477,3087,1551,1500,0,-3.1871,127.692,24.7782,33224,3.341
167.145,181.818,3089,1537,1500,0,-2.98321,127.255,25.1695,33324,3.439
114.469,210.914,3098,1503,1500,0,-2.05441,126.696,25.7866,33424,3.543
146.063,189.146,3095,1580,1500,0,-0.541733,125.868,25.2093,33524,3.66
113.973,190.379,3106,1521,1500,0,-3.81036,125.475,25.5946,33625,3.782
105.009,213.01,3095,1521,1500,0,-0.597257,124.797,25.5467,33725,3.899
100.145,192.528,3068,1542,1500,0,-0.597257,124.797,25.7702,33825,3.899
106.508,195.57,3086,1542,1500,0,-1.08229,124.54,25.9885,33925,3.899
114.366,193.837,3058,1555,1500,0,-1.34315,124.555,25.5039,34025,0.324
119.307,160.671,3052,1555,1500,0,-2.33856,124.745,25.5627,34125,0.324
154.979,90.6618,3012,1585,1605,0,-2.33856,124.745,25.5562,34225,0.342
164.59,71.0449,2982,1565,1605,0,-4.76243,125.684,25.2857,34325,0.366
173.313,25.9412,2967,1566,1605,0,-4.04863,126.089,25.3842,34425,0.394
202.055,-2.18489,2948,1566,1605,0,-3.90477,126.851,25.3413,34525,0.441
220.685,15.9655,2935,1587,1605,0,-5.25357,127.393,25.1185,34625,0.441
209.448,-14.4793,2934,1555,1605,0,-5.76247,127.404,25.3148,34725,0.605
217.721,-20.6928,2934,1555,1605,0,-5.26857,127.318,25.2073,34825,0.633
239.425,15.8846,2937,1573,1605,0,-5.26857,127.318,24.8774,34925,0.741
174.549,-5.23453,2956,1504,1605,0,-5.54107,126.705,25.6059,35026,0.896
167.658,1.46767,2957,1505,1605,0,-1.49865,126.248,25.5837,35126,0.896
137.392,42.4656,2972,1529,1605,0,-0.693872,126.396,25.4491,35226,0.896
100.418,38.1067,2992,1529,1605,0,-0.693872,126.396,25.4957,35327,0.896
60.5992,61.7112,3004,1509,1605,0,-0.693872,126.396,25.8745,35427,0.896
29.1612,93.3151,3022,1509,1605,0,-0.693872,126.396,26.2156,35527,1.674
-5.38382,95.059,3043,1512,1605,0,-0.693872,126.396,26.2819,35627,1.744
-15.5485,128.153,3048,1504,1605,0,0.435166,125.959,26.4819,35727,1.744
-40.6454,128.958,3044,1523,1605,0,0.435166,125.959,26.5625,35827,1.744
-33.4222,112.341,3047,1523,1605,0,0.0848429,125.967,26.4564,35927,1.744
-31.9524,107.632,3050,1530,1605,0,-0.118493,126.214,26.4213,36027,1.744
-5.30678,74.4065,3046,1530,1605,0,-0.0352863,126.262,26.1905,36127,1.758
-6.15023,89.8365,3054,1532,1605,0,-0.00914157,126.303,26.288,36227,1.979
18.3025,96.1551,3048,1532,1605,0,-0.165521,126.213,26.3398,36327,1.979
37.2931,100.747,3063,1557,1605,0,-1.07015,126.281,26.6771,36427,1.983
62.0788,127.468,3072,1556,1605,0,-2.61135,126.504,26.6609,36527,1.998
68.4421,112.421,3080,1564,1605,0,-2.84978,126.552,26.6078,36628,1.998
106.845,122.555,3067,1583,1605,0,-2.84978,126.552,26.5353,36728,1.998
144.902,141.371,3084,1583,1605,0,-4.56457,126.764,27.0806,36828,1.998
186.907,78.6433,3087,1583,1605,0,-4.62622,126.808,26.5195,36928,1.965
174.662,131.641,3080,1550,1605,0,-6.12751,127.261,26.8941,37028,1.847
203.747,154.161,3071,1590,1500,0,-3.15128,127.261,26.7642,37128,1.81
245.959,171.841,3071,1590,1500,0,-3.85776,127.333,26.4703,37228,1.683
236.88,127.05,3083,1608,1500,0,-8.10258,127.396,26.591,37328,1.514
274.535,82.092,3073,1609,1605,0,-8.43472,126.972,26.4661,37431,1.229
287.037,72.8091,3047,1609,1605,0,-8.39177,126.945,25.8808,37531,1.084
264.407,88.9128,3017,1556,1605,0,-8.15768,127.294,25.921,37631,0.877
250.439,15.3755,2990,1562,1605,0,-3.99965,127.337,26.1727,37731,0.704
192.564,79.8922,2983,1516,1605,0,-2.7657,128.063,26.4121,37831,0.704
213.686,24.9401,2964,1516,1605,0,-1.36104,128.084,26.137,37931,0.704
143.666,-0.406255,2932,1587,1605,0,-4.89225,128.078,26.2277,38031,3.763
121.257,-71.9631,2855,1499,1605,0,-4.27771,127.653,26.1626,38131,3.763
68.8023,-153.747,2805,1536,1605,0,-1.60235,127.32,25.8879,38231,3.763
32.5653,-181.073,2747,1503,1605,0,-1.60235,127.32,26.023,38331,3.505
48.1135,-271.211,2686,1558,1605,0,0.0553626,126.886,25.4924,38431,3.242
-23.0857,-215.663,2595,1558,1605,0,-1.41099,127.044,25.0325,38531,2.975
-57.489,-359.937,2567,1558,1605,0,-2.10361,127.431,25.4665,38631,2.975
-110.669,-397.196,2515,1475,1605,0,-0.29709,127.34,25.5261,38731,2.797
-150.27,-403.483,2478,1475,1605,0,0.0286884,127.207,25.2914,38831,2.539
-127.933,-450.327,2437,1475,1605,0,0.0286884,127.207,24.8953,38931,1.695
-194.605,-441.568,2420,1537,1605,0,-0.557756,126.986,24.9499,39031,1.54
-269.645,-452.752,2434,1432,1605,0,-0.218928,126.888,26.2234,39131,1.433
-260.142,-437.745,2452,1505,1605,0,2.7041,126.715,26.138,39231,1.203
-195.294,-190.633,2496,1505,1605,0,1.10095,126.902,23.7951,39331,1.015
-265.719,-404.408,2571,1436,1605,0,0.571195,127.072,26.3218,39431,0.757
-303.467,-233.022,2643,1436,1605,0,0.911164,127.045,25.7402,39531,0.555
-277.706,-128.608,2699,1457,1605,0,2.70305,127.467,25.3364,39631,0.555
-286.889,-125.541,2737,1515,1605,0,1.23701,127.919,26.3419,39731,0.555
-205.244,-66.0045,2779,1573,1605,0,-0.311498,128.095,25.2323,39832,3.512
-240.066,-90.5776,2819,1469,1605,0,-3.05564,128.231,26.2992,39932,3.512
-207.545,30.1749,2858,1469,1605,0,-0.5296,127.835,24.8792,40032,3.217
-182.441,41.9064,2877,1528,1605,0,-0.446556,127.8,25.3383,40132,2.973
-184.117,-19.6423,2906,1528,1605,0,-0.0810011,127.923,26.228,40232,2.771
-132.307,23.0739,2929,1528,1605,0,-0.0810011,127.923,26.1822,40333,2.476
-123.721,28.5625,2897,1528,1605,0,-0.0810011,127.923,26.0919,40433,2.157
-87.1233,10.8646,2863,1522,1605,0,-1.89902,128.378,25.7175,40533,2.157
-63.6215,4.43214,2910,1544,1605,0,-1.30366,128.383,25.4801,40633,1.773
-73.5666,-33.3193,2856,1544,1605,0,-1.30366,128.383,24.9506,40733,1.463
-22.8227,-53.2435,2833,1514,1605,0,-0.828293,127.818,25.0105,40833,1.463
78.9916,-49.7914,2754,1573,1605,0,-0.734495,127.802,25.4935,40934,2.157
66.8773,-138.098,2710,1573,1605,0,-0.734495,127.802,25.0253,41034,3.436
121.261,-265.24,2646,1598,1605,0,-0.734495,127.802,25.0911,41135,3.436
115.23,-282.326,2573,1546,1605,0,-8.4483,127.251,25.092,41235,3.436
147.384,-335.769,2531,1546,1605,0,-8.4483,127.251,25.3221,41336,3.436
147.865,-315.852,2492,1556,1605,0,-3.03571,125.707,25.1148,41436,3.187
178.024,-347.559,2512,1556,1605,0,-3.26788,125.194,25.0824,41536,2.629
179.695,-317.09,2514,1556,1605,0,-3.26788,125.194,24.8851,41636,2.39
214.277,-259.254,2548,1596,1605,0,-3.50647,124.042,25.1645,41736,2.1
199.508,-253.297,2587,1596,1605,0,-5.61904,124.416,25.2768,41836,1.842
219.518,-162.352,2627,1596,1605,0,-6.93069,125.307,24.8828,41936,1.58
182.725,-58.5952,2793,1531,1605,0,-6.49462,126.535,24.6419,42037,1.378
187.441,58.9435,2918,1567,1605,0,-2.44675,126.736,24.1686,42137,1.082
186.485,96.3903,2912,1562,1605,0,-2.44675,126.736,24.0696,42237,0.9
143.609,246.799,3074,1562,1605,0,-2.44675,126.736,24.7786,42337,0.67
115.095,361.938,3180,1529,1500,0,-3.48005,127.408,24.5784,42437,0.473
74.9914,543.709,3331,1513,1395,0,-3.48005,127.408,24.7669,42537,0.473
63.898,599.351,3395,1513,1395,0,-0.849669,127.603,24.7119,42637,3.683
-3.36423,651.712,3476,1478,1395,0,-0.317953,127.553,24.057,42737,3.683
-119.72,838.962,3622,1478,1395,0,-0.34743,127.651,25.8998,42837,3.683
-105.987,841.678,3690,1531,1395,0,0.37574,127.435,24.8991,42937,3.472
-177.977,913.849,3742,1447,1395,0,0.443986,127.41,25.4878,43037,3.341
-216.962,949.905,3790,1447,1395,0,2.74135,126.643,25.3391,43137,3.172
-247.875,978.588,3830,1471,1395,0,2.75846,126.635,25.0716,43237,3.112
-338.606,1067.29,3945,1407,1395,0,1.68056,126.725,25.1724,43337,2.99
-338.118,1143.31,4004,1407,1395,0,1.68056,126.725,25.1801,43437,2.873
-352.737,1190.69,4025,1469,1395,0,1.68056,126.725,25.8345,43537,2.84
-509.734,1279.29,4109,1468,1395,0,1.2369,127.097,25.6077,43637,2.83
-438.288,1328.29,4206,1528,1395,0,0.049236,126.78,25.365,43737,2.676
-383.246,1406.07,4210,1522,1395,0,-0.611781,126.375,25.1967,43837,2.596
-328.956,1467.61,4327,1529,1395,0,-1.16488,125.507,25.6354,43937,2.544
-294.078,1632.89,4495,1518,1395,0,-1.18453,125.383,25.5701,44037,2.54
-279.015,1705.72,4569,1517,1395,0,-1.41432,124.816,25.8664,44137,2.54
-247.803,1756.63,4625,1521,1395,0,-1.50673,124.653,26.33,44237,2.54
-206.184,1781.73,4718,1521,1395,0,-1.11902,124.223,24.9213,44337,2.558
-120.672,1884.06,4900,1536,1395,0,-1.07909,123.914,24.3817,44437,2.572
-5.3307,1697.49,5045,1628,1395,0,-1.32956,124.066,23.2387,44537,2.596
